item1351;Einfacher Buchen-Jagdbogen;7-11 Schaden, schnell (ø 36 Schaden pro Runde);Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 4 Sekunden;10 Behinderung;0.900 kg, Bögen, Stufe 1;1000 Gold
item1476;Verstärkter Eichen-Spiralstab (Feuer);138% Schadenswirkung, 138% Heilwirkung, 200% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 3 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: hoch;5 Behinderung;0.800 kg, Feuermagie, Stufe 14;12300 Gold
item1486;Verstärkter Eichen-Wächterstab (Feuer);107% Schadenswirkung, 184% Heilwirkung, 169% Effektwirkung;Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: sehr hoch;Gegnerwahl: sehr gut mit sehr hohem Potenzial;Waffenwechselzeit: 5 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): gering;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: sehr gering;15 Behinderung;1.200 kg, Feuermagie, Stufe 14;12300 Gold
item1457;Einfacher Eschen-Magiestab (Feuer);162% Schadenswirkung, 162% Heilwirkung, 162% Effektwirkung;Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 4 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;10 Behinderung;0.900 kg, Feuermagie, Stufe 16;16300 Gold
item1467;Einfacher Eschen-Runenstab (Feuer);195% Schadenswirkung, 113% Heilwirkung, 178% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Waffenwechselzeit: 6 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): mittelmäßig;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): hoch;Angriffsgeschwindigkeit: gering;20 Behinderung;1.000 kg, Feuermagie, Stufe 16;16300 Gold
item1477;Einfacher Eschen-Spiralstab (Feuer);146% Schadenswirkung, 146% Heilwirkung, 211% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 3 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: hoch;5 Behinderung;0.800 kg, Feuermagie, Stufe 16;16300 Gold
item1487;Einfacher Eschen-Wächterstab (Feuer);113% Schadenswirkung, 195% Heilwirkung, 178% Effektwirkung;Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: sehr hoch;Gegnerwahl: sehr gut mit sehr hohem Potenzial;Waffenwechselzeit: 5 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): gering;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: sehr gering;15 Behinderung;1.200 kg, Feuermagie, Stufe 16;16300 Gold
item1458;Verstärkter Eschen-Magiestab (Feuer);175% Schadenswirkung, 175% Heilwirkung, 175% Effektwirkung;Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 4 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;10 Behinderung;0.900 kg, Feuermagie, Stufe 19;24800 Gold
item1468;Verstärkter Eschen-Runenstab (Feuer);210% Schadenswirkung, 122% Heilwirkung, 192% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Waffenwechselzeit: 6 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): mittelmäßig;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): hoch;Angriffsgeschwindigkeit: gering;20 Behinderung;1.000 kg, Feuermagie, Stufe 19;24800 Gold
item1478;Verstärkter Eschen-Spiralstab (Feuer);157% Schadenswirkung, 157% Heilwirkung, 227% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 3 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: hoch;5 Behinderung;0.800 kg, Feuermagie, Stufe 19;24800 Gold
item1488;Verstärkter Eschen-Wächterstab (Feuer);122% Schadenswirkung, 210% Heilwirkung, 192% Effektwirkung;Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: sehr hoch;Gegnerwahl: sehr gut mit sehr hohem Potenzial;Waffenwechselzeit: 5 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): gering;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: sehr gering;15 Behinderung;1.200 kg, Feuermagie, Stufe 19;24800 Gold
item1459;Einfacher Eiben-Magiestab (Feuer);187% Schadenswirkung, 187% Heilwirkung, 187% Effektwirkung;Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 4 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;10 Behinderung;0.900 kg, Feuermagie, Stufe 22;37600 Gold
item1469;Einfacher Eiben-Runenstab (Feuer);225% Schadenswirkung, 131% Heilwirkung, 206% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Waffenwechselzeit: 6 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): mittelmäßig;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): hoch;Angriffsgeschwindigkeit: gering;20 Behinderung;1.000 kg, Feuermagie, Stufe 22;37600 Gold
item1479;Einfacher Eiben-Spiralstab (Feuer);168% Schadenswirkung, 168% Heilwirkung, 243% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 3 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: hoch;5 Behinderung;0.800 kg, Feuermagie, Stufe 22;37600 Gold
item1489;Einfacher Eiben-Wächterstab (Feuer);131% Schadenswirkung, 225% Heilwirkung, 206% Effektwirkung;Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: sehr hoch;Gegnerwahl: sehr gut mit sehr hohem Potenzial;Waffenwechselzeit: 5 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): gering;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: sehr gering;15 Behinderung;1.200 kg, Feuermagie, Stufe 22;37600 Gold
item1460;Verstärkter Eiben-Magiestab (Feuer);200% Schadenswirkung, 200% Heilwirkung, 200% Effektwirkung;Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 4 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;10 Behinderung;0.900 kg, Feuermagie, Stufe 25;57300 Gold
item1470;Verstärkter Eiben-Runenstab (Feuer);240% Schadenswirkung, 140% Heilwirkung, 220% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Waffenwechselzeit: 6 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): mittelmäßig;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): hoch;Angriffsgeschwindigkeit: gering;20 Behinderung;1.000 kg, Feuermagie, Stufe 25;57300 Gold
item1480;Verstärkter Eiben-Spiralstab (Feuer);180% Schadenswirkung, 180% Heilwirkung, 260% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 3 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: hoch;5 Behinderung;0.800 kg, Feuermagie, Stufe 25;57300 Gold
item1490;Verstärkter Eiben-Wächterstab (Feuer);140% Schadenswirkung, 240% Heilwirkung, 220% Effektwirkung;Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: sehr hoch;Gegnerwahl: sehr gut mit sehr hohem Potenzial;Waffenwechselzeit: 5 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): gering;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: sehr gering;15 Behinderung;1.200 kg, Feuermagie, Stufe 25;57300 Golditem1571;Einfacher Buchen-Magiestab (Wasser);100% Schadenswirkung, 100% Heilwirkung, 100% Effektwirkung;Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 4 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;10 Behinderung;0.900 kg, Wassermagie, Stufe 1;2000 Gold
item1581;Einfacher Buchen-Runenstab (Wasser);120% Schadenswirkung, 70% Heilwirkung, 110% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Waffenwechselzeit: 6 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): mittelmäßig;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): hoch;Angriffsgeschwindigkeit: gering;20 Behinderung;1.000 kg, Wassermagie, Stufe 1;2000 Gold
item1591;Einfacher Buchen-Spiralstab (Wasser);90% Schadenswirkung, 90% Heilwirkung, 130% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 3 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: hoch;5 Behinderung;0.800 kg, Wassermagie, Stufe 1;2000 Gold
item1601;Einfacher Buchen-Wächterstab (Wasser);70% Schadenswirkung, 120% Heilwirkung, 110% Effektwirkung;Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: sehr hoch;Gegnerwahl: sehr gut mit sehr hohem Potenzial;Waffenwechselzeit: 5 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): gering;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: sehr gering;15 Behinderung;1.200 kg, Wassermagie, Stufe 1;2000 Gold
item1572;Verstärkter Buchen-Magiestab (Wasser);112% Schadenswirkung, 112% Heilwirkung, 112% Effektwirkung;Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 4 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;10 Behinderung;0.900 kg, Wassermagie, Stufe 4;3000 Gold
item1582;Verstärkter Buchen-Runenstab (Wasser);135% Schadenswirkung, 78% Heilwirkung, 123% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Waffenwechselzeit: 6 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): mittelmäßig;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): hoch;Angriffsgeschwindigkeit: gering;20 Behinderung;1.000 kg, Wassermagie, Stufe 4;3000 Gold
item1592;Verstärkter Buchen-Spiralstab (Wasser);101% Schadenswirkung, 101% Heilwirkung, 146% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 3 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: hoch;5 Behinderung;0.800 kg, Wassermagie, Stufe 4;3000 Gold
item1602;Verstärkter Buchen-Wächterstab (Wasser);78% Schadenswirkung, 135% Heilwirkung, 123% Effektwirkung;Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: sehr hoch;Gegnerwahl: sehr gut mit sehr hohem Potenzial;Waffenwechselzeit: 5 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): gering;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: sehr gering;15 Behinderung;1.200 kg, Wassermagie, Stufe 4;3000 Gold
item1573;Einfacher Birken-Magiestab (Wasser);120% Schadenswirkung, 120% Heilwirkung, 120% Effektwirkung;Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 4 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;10 Behinderung;0.900 kg, Wassermagie, Stufe 6;4000 Gold
item1583;Einfacher Birken-Runenstab (Wasser);145% Schadenswirkung, 84% Heilwirkung, 132% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Waffenwechselzeit: 6 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): mittelmäßig;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): hoch;Angriffsgeschwindigkeit: gering;20 Behinderung;1.000 kg, Wassermagie, Stufe 6;4000 Gold
item1593;Einfacher Birken-Spiralstab (Wasser);108% Schadenswirkung, 108% Heilwirkung, 157% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 3 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: hoch;5 Behinderung;0.800 kg, Wassermagie, Stufe 6;4000 Gold
item1603;Einfacher Birken-Wächterstab (Wasser);84% Schadenswirkung, 145% Heilwirkung, 132% Effektwirkung;Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: sehr hoch;Gegnerwahl: sehr gut mit sehr hohem Potenzial;Waffenwechselzeit: 5 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): gering;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: sehr gering;15 Behinderung;1.200 kg, Wassermagie, Stufe 6;4000 Gold
item1574;Verstärkter Birken-Magiestab (Wasser);133% Schadenswirkung, 133% Heilwirkung, 133% Effektwirkung;Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 4 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;10 Behinderung;0.900 kg, Wassermagie, Stufe 9;6100 Gold
item1584;Verstärkter Birken-Runenstab (Wasser);160% Schadenswirkung, 93% Heilwirkung, 146% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Waffenwechselzeit: 6 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): mittelmäßig;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): hoch;Angriffsgeschwindigkeit: gering;20 Behinderung;1.000 kg, Wassermagie, Stufe 9;6100 Gold
item1594;Verstärkter Birken-Spiralstab (Wasser);120% Schadenswirkung, 120% Heilwirkung, 173% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 3 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: hoch;5 Behinderung;0.800 kg, Wassermagie, Stufe 9;6100 Gold
item1604;Verstärkter Birken-Wächterstab (Wasser);93% Schadenswirkung, 160% Heilwirkung, 146% Effektwirkung;Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: sehr hoch;Gegnerwahl: sehr gut mit sehr hohem Potenzial;Waffenwechselzeit: 5 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): gering;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: sehr gering;15 Behinderung;1.200 kg, Wassermagie, Stufe 9;6100 Gold
item1575;Einfacher Eichen-Magiestab (Wasser);141% Schadenswirkung, 141% Heilwirkung, 141% Effektwirkung;Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 4 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;10 Behinderung;0.900 kg, Wassermagie, Stufe 11;8100 Gold
item1585;Einfacher Eichen-Runenstab (Wasser);169% Schadenswirkung, 99% Heilwirkung, 155% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Waffenwechselzeit: 6 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): mittelmäßig;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): hoch;Angriffsgeschwindigkeit: gering;20 Behinderung;1.000 kg, Wassermagie, Stufe 11;8100 Gold
item1595;Einfacher Eichen-Spiralstab (Wasser);127% Schadenswirkung, 127% Heilwirkung, 184% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 3 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: hoch;5 Behinderung;0.800 kg, Wassermagie, Stufe 11;8100 Gold
item1605;Einfacher Eichen-Wächterstab (Wasser);99% Schadenswirkung, 169% Heilwirkung, 155% Effektwirkung;Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: sehr hoch;Gegnerwahl: sehr gut mit sehr hohem Potenzial;Waffenwechselzeit: 5 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): gering;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: sehr gering;15 Behinderung;1.200 kg, Wassermagie, Stufe 11;8100 Gold
item1576;Verstärkter Eichen-Magiestab (Wasser);154% Schadenswirkung, 154% Heilwirkung, 154% Effektwirkung;Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 4 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;10 Behinderung;0.900 kg, Wassermagie, Stufe 14;12300 Gold
item1586;Verstärkter Eichen-Runenstab (Wasser);184% Schadenswirkung, 107% Heilwirkung, 169% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Waffenwechselzeit: 6 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): mittelmäßig;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): hoch;Angriffsgeschwindigkeit: gering;20 Behinderung;1.000 kg, Wassermagie, Stufe 14;12300 Gold
item1596;Verstärkter Eichen-Spiralstab (Wasser);138% Schadenswirkung, 138% Heilwirkung, 200% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 3 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: hoch;5 Behinderung;0.800 kg, Wassermagie, Stufe 14;12300 Gold
item1606;Verstärkter Eichen-Wächterstab (Wasser);107% Schadenswirkung, 184% Heilwirkung, 169% Effektwirkung;Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: sehr hoch;Gegnerwahl: sehr gut mit sehr hohem Potenzial;Waffenwechselzeit: 5 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): gering;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: sehr gering;15 Behinderung;1.200 kg, Wassermagie, Stufe 14;12300 Gold
item1577;Einfacher Eschen-Magiestab (Wasser);162% Schadenswirkung, 162% Heilwirkung, 162% Effektwirkung;Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 4 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;10 Behinderung;0.900 kg, Wassermagie, Stufe 16;16300 Gold
item1587;Einfacher Eschen-Runenstab (Wasser);195% Schadenswirkung, 113% Heilwirkung, 178% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Waffenwechselzeit: 6 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): mittelmäßig;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): hoch;Angriffsgeschwindigkeit: gering;20 Behinderung;1.000 kg, Wassermagie, Stufe 16;16300 Gold
item1597;Einfacher Eschen-Spiralstab (Wasser);146% Schadenswirkung, 146% Heilwirkung, 211% Effektwirkung;Kritische Treffer: sehr gering mit sehr geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 3 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: hoch;5 Behinderung;0.800 kg, Wassermagie, Stufe 16;16300 Gold
item1607;Einfacher Eschen-Wächterstab (Wasser);113% Schadenswirkung, 195% Heilwirkung, 178% Effektwirkung;Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: sehr hoch;Gegnerwahl: sehr gut mit sehr hohem Potenzial;Waffenwechselzeit: 5 Sekunden;Behinderungstoleranz (Fernkampf - Schaden): gering;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;Angriffsgeschwindigkeit: sehr gering;15 Behinderung;1.200 kg, Wassermagie, Stufe 16;16300 Gold
item1578;Verstärkter Eschen-Magiestab (Wasser);175% Schadenswirkung, 175% Heilwirkung, 175% Effektwirkung;Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Waffenwechselzeit: 4 Sekunden;Behinderungstoleranz (Fernkampf - Heilung): hoch;Behinderungstoleranz (Fernkampf - De-/Buffs): mittelmäßig;10 Behinderung;0.900 kg, Wassermagie, Stufe 19;24800 Gold
